query_idx,query_label,ap__EVA-02,rank1__EVA-02,first_pos_rank__EVA-02,top1_idx__EVA-02,top1_label__EVA-02,top1_sim__EVA-02,ap__MiewID,rank1__MiewID,first_pos_rank__MiewID,top1_idx__MiewID,top1_label__MiewID,top1_sim__MiewID,ap__ConvNeXt-V2,rank1__ConvNeXt-V2,first_pos_rank__ConvNeXt-V2,top1_idx__ConvNeXt-V2,top1_label__ConvNeXt-V2,top1_sim__ConvNeXt-V2,ap__score_fusion,rank1__score_fusion,first_pos_rank__score_fusion,top1_idx__score_fusion,top1_label__score_fusion,top1_sim__score_fusion,ap__embedding_concat,rank1__embedding_concat,first_pos_rank__embedding_concat,top1_idx__embedding_concat,top1_label__embedding_concat,top1_sim__embedding_concat,ap__adaptive_margin_top5,rank1__adaptive_margin_top5,first_pos_rank__adaptive_margin_top5,top1_idx__adaptive_margin_top5,top1_label__adaptive_margin_top5,top1_sim__adaptive_margin_top5,ap__rrf_k60,rank1__rrf_k60,first_pos_rank__rrf_k60,top1_idx__rrf_k60,top1_label__rrf_k60,top1_sim__rrf_k60,oracle_ap,oracle_rank1,best_model,best_model_ap,score_fusion_delta_vs_best_model,score_fusion_delta_vs_oracle,score_fusion_beats_best_model,score_fusion_matches_best_model
9,Ariely,0.2327243107923294,True,1,264,Ariely,0.8839259147644043,0.017392733833596186,False,245,69,Ousado,0.5328173637390137,0.06462313505501564,False,4,497,Jaju,0.7892292141914368,0.17572541544912523,True,1,264,Ariely,0.6068428371902896,0.16620672953306934,True,1,264,Ariely,0.6297013983143868,0.07869398821021319,False,4,1223,Medrosa,0.5366488099098206,0.11566923180224692,False,2,1223,Medrosa,0.03523046523332596,0.2327243107923294,True,EVA-02,0.2327243107923294,-0.05699889534320415,-0.05699889534320415,False,False
11,Bagua,0.11988185024851489,True,1,306,Bagua,0.8030791878700256,0.040157000291591895,False,2,1742,Solar,0.6089268326759338,0.10875948283640506,True,1,305,Bagua,0.8622026443481445,0.1214285802330345,True,1,309,Bagua,0.6659575296831813,0.12216243065839348,True,1,309,Bagua,0.7173419365982554,0.12323031984893341,True,1,309,Bagua,0.6833161115646362,0.12054961702862801,True,1,309,Bagua,0.04618300497531891,0.11988185024851489,True,EVA-02,0.11988185024851489,0.0015467299845196153,0.0015467299845196153,True,False
13,Benita,0.22039653748916171,True,1,320,Benita,0.8745529651641846,0.5544618200399852,True,1,320,Benita,0.6104191541671753,0.5696957010575195,True,1,322,Benita,0.6917318105697632,0.8906956562671527,True,1,320,Benita,0.6500612538681529,0.919522127864547,True,1,320,Benita,0.6950584008227955,0.9341772376180232,True,1,320,Benita,0.6638027429580688,0.8193626282077004,True,1,320,Benita,0.043369174003601074,0.5696957010575195,True,ConvNeXt-V2,0.5696957010575195,0.3209999552096332,0.3209999552096332,True,False
17,Bororo,0.4854984286272555,True,1,20,Bororo,0.8195784687995911,0.053905154153847695,False,4,822,Kwang,0.563629686832428,0.09865282843979899,True,1,20,Bororo,0.8839288949966431,0.2813596205270431,True,1,20,Bororo,0.7030866117102337,0.2661151366903854,True,1,20,Bororo,0.7441059813818383,0.2175801625892483,True,1,20,Bororo,0.6824027299880981,0.23477792833429234,True,1,20,Bororo,0.047409579157829285,0.4854984286272555,True,EVA-02,0.4854984286272555,-0.2041388081002124,-0.2041388081002124,False,False
21,Estella,0.9958333333333333,True,1,433,Estella,0.8879897594451904,0.5294980173580464,True,1,426,Estella,0.569047212600708,0.9152197802197802,True,1,437,Estella,0.7879722714424133,0.9913888888888889,True,1,437,Estella,0.677271053157221,0.9913888888888889,True,1,423,Estella,0.7186281551913504,0.9796825396825397,True,1,423,Estella,0.6605570912361145,0.9913888888888889,True,1,437,Estella,0.04583853855729103,0.9958333333333333,True,EVA-02,0.9958333333333333,-0.004444444444444473,-0.004444444444444473,False,False
23,Ipepo,0.4456063166240936,True,1,467,Ipepo,0.7967342138290405,0.009704460923323594,False,79,1470,Overa,0.5276848077774048,0.019248845507414392,False,79,21,Estella,0.7021234631538391,0.05079044391764569,False,20,21,Estella,0.5567148483792392,0.04047504584725869,False,28,21,Estella,0.6072968708596197,0.02721419676897827,False,65,21,Estella,0.5724612474441528,0.053764791069405626,False,23,21,Estella,0.035301145166158676,0.4456063166240936,True,EVA-02,0.4456063166240936,-0.3948158727064479,-0.3948158727064479,False,False
27,Jaju,0.11692091379946867,False,10,216,Apeiara,0.7174039483070374,0.05341511817590591,False,119,1722,Solar,0.5255522131919861,0.05169773443917155,False,139,1699,Saseka,0.7425206303596497,0.07717214735907735,False,46,412,Bororo,0.5219417075545798,0.07308183463874932,False,44,412,Bororo,0.5710797480816321,0.06683636528021976,False,33,975,Madalena,0.5274545550346375,0.06998478790136912,False,37,412,Bororo,0.03169989213347435,0.11692091379946867,False,EVA-02,0.11692091379946867,-0.039748766440391325,-0.039748766440391325,False,False
28,Jaju,0.7230000565177354,True,1,524,Jaju,0.8813902735710144,0.19987405889135296,False,15,1079,Marcela,0.5754296779632568,0.17478083549722734,True,1,557,Jaju,0.7076367139816284,0.7985687101217988,True,1,553,Jaju,0.544959234794641,0.7681994639261861,True,1,553,Jaju,0.5919615191494348,0.5235132833103162,False,7,1079,Marcela,0.5548262000083923,0.5370774585730314,True,1,553,Jaju,0.027337640523910522,0.7230000565177354,True,EVA-02,0.7230000565177354,0.0755686536040634,0.0755686536040634,True,False
31,Katniss,0.6005254209229769,True,1,729,Katniss,0.9192507863044739,0.9838806342644831,True,1,730,Katniss,0.7398840188980103,0.9250886503588263,True,1,730,Katniss,0.8382750749588013,0.9845030789935157,True,1,730,Katniss,0.7861678430833361,0.984557309540151,True,1,730,Katniss,0.824625583250009,0.984801200300075,True,1,730,Katniss,0.7971268892288208,0.9846741805933411,True,1,730,Katniss,0.047642678022384644,0.9838806342644831,True,MiewID,0.9838806342644831,0.0006224447290326118,0.0006224447290326118,True,False
36,Kwang,0.8362863249385838,True,1,776,Kwang,0.9863301515579224,0.9893145452734954,True,1,776,Kwang,0.9290908575057983,0.9899054771967987,True,1,776,Kwang,0.9858752489089966,0.9985341151385928,True,1,776,Kwang,0.9581471529041962,0.998705016357688,True,1,776,Kwang,0.9670986694318585,0.9990026244981488,True,1,776,Kwang,0.9418157339096069,0.9985902255639098,True,1,776,Kwang,0.04838709533214569,0.9899054771967987,True,ConvNeXt-V2,0.9899054771967987,0.008628637941794137,0.008628637941794137,True,False
