query_idx,query_label,query_file,best_model,best_model_ap,ap__score_fusion_x,score_fusion_delta_vs_best_model,score_fusion_delta_vs_oracle,ap__EVA-02,rank1__EVA-02,first_pos_rank__EVA-02,top1_idx__EVA-02,top1_label__EVA-02,top1_sim__EVA-02,top1_file__EVA-02,top3__EVA-02,ap__MiewID,rank1__MiewID,first_pos_rank__MiewID,top1_idx__MiewID,top1_label__MiewID,top1_sim__MiewID,top1_file__MiewID,top3__MiewID,ap__ConvNeXt-V2,rank1__ConvNeXt-V2,first_pos_rank__ConvNeXt-V2,top1_idx__ConvNeXt-V2,top1_label__ConvNeXt-V2,top1_sim__ConvNeXt-V2,top1_file__ConvNeXt-V2,top3__ConvNeXt-V2,ap__score_fusion_y,rank1__score_fusion,first_pos_rank__score_fusion,top1_idx__score_fusion,top1_label__score_fusion,top1_sim__score_fusion,top1_file__score_fusion,top3__score_fusion,ap__embedding_concat,rank1__embedding_concat,first_pos_rank__embedding_concat,top1_idx__embedding_concat,top1_label__embedding_concat,top1_sim__embedding_concat,top1_file__embedding_concat,top3__embedding_concat,ap__adaptive_margin_top5,rank1__adaptive_margin_top5,first_pos_rank__adaptive_margin_top5,top1_idx__adaptive_margin_top5,top1_label__adaptive_margin_top5,top1_sim__adaptive_margin_top5,top1_file__adaptive_margin_top5,top3__adaptive_margin_top5,ap__rrf_k60,rank1__rrf_k60,first_pos_rank__rrf_k60,top1_idx__rrf_k60,top1_label__rrf_k60,top1_sim__rrf_k60,top1_file__rrf_k60,top3__rrf_k60
212,Alira,train_0213.png,ConvNeXt-V2,1.0,0.18492822966507177,-0.8150717703349282,-0.8150717703349282,0.11964285714285715,False,7,971,Madalena,0.64869624376297,train_0972.png,1:Madalena|train_0972.png|0.6487 || 2:Madalena|train_0973.png|0.6342 || 3:Saseka|train_1656.png|0.6282,0.014158038143574504,False,131,850,Lua,0.45859023928642273,train_0851.png,1:Lua|train_0851.png|0.4586 || 2:Lua|train_0846.png|0.4551 || 3:Overa|train_1469.png|0.4549,1.0,True,1,208,Alira,0.6005875468254089,train_0209.png,1:Alira|train_0209.png|0.6006 || 2:Alira|train_0203.png|0.5567 || 3:Alira|train_0204.png|0.5558,0.18492822966507177,False,5,971,Madalena,0.4546811783077847,train_0972.png,1:Madalena|train_0972.png|0.4547 || 2:Madalena|train_0971.png|0.4418 || 3:Saseka|train_1656.png|0.4402,0.1549501223414267,False,6,971,Madalena,0.5625542245487754,train_0972.png,1:Madalena|train_0972.png|0.5626 || 2:Madalena|train_0971.png|0.5464 || 3:Saseka|train_1656.png|0.5460,0.13622835497835498,False,14,971,Madalena,0.46339571475982666,train_0972.png,1:Madalena|train_0972.png|0.4634 || 2:Madalena|train_0971.png|0.4591 || 3:Saseka|train_1656.png|0.4521,0.16145833333333331,False,8,971,Madalena,0.03984464704990387,train_0972.png,1:Madalena|train_0972.png|0.0398 || 2:Madalena|train_0971.png|0.0391 || 3:Saseka|train_1656.png|0.0378
213,Alira,train_0214.png,ConvNeXt-V2,1.0,0.25153186274509803,-0.748468137254902,-0.748468137254902,0.12790422970333015,False,5,1655,Saseka,0.6285141706466675,train_1656.png,1:Saseka|train_1656.png|0.6285 || 2:Abril|train_0171.png|0.5936 || 3:Madalena|train_0972.png|0.5887,0.015453936584405808,False,129,99,Ti,0.4912905693054199,train_0100.png,1:Ti|train_0100.png|0.4913 || 2:Marcela|train_1067.png|0.4781 || 3:Lua|train_0851.png|0.4679,1.0,True,1,202,Alira,0.6060624122619629,train_0203.png,1:Alira|train_0203.png|0.6061 || 2:Alira|train_0204.png|0.5994 || 3:Alira|train_0209.png|0.5943,0.25153186274509803,False,3,1655,Saseka,0.4487896320752854,train_1656.png,1:Saseka|train_1656.png|0.4488 || 2:Madalena|train_0972.png|0.4183 || 3:Alira|train_0209.png|0.4132,0.16802536231884058,False,4,1655,Saseka,0.5536422995549729,train_1656.png,1:Saseka|train_1656.png|0.5536 || 2:Madalena|train_0972.png|0.5191 || 3:Madalena|train_0971.png|0.5051,0.17857142857142858,False,9,1655,Saseka,0.4720911979675293,train_1656.png,1:Saseka|train_1656.png|0.4721 || 2:Ti|train_0100.png|0.4471 || 3:Madalena|train_0972.png|0.4442,0.1830794817927171,False,6,1655,Saseka,0.04074172303080559,train_1656.png,1:Saseka|train_1656.png|0.0407 || 2:Ti|train_0100.png|0.0379 || 3:Madalena|train_0972.png|0.0378
201,Alira,train_0202.png,ConvNeXt-V2,1.0,0.3793012871027055,-0.6206987128972945,-0.6206987128972945,0.17573238805362015,False,2,190,Akaloi,0.8193681240081787,train_0191.png,1:Akaloi|train_0191.png|0.8194 || 2:Alira|train_0209.png|0.8061 || 3:Marcela|train_0045.png|0.7906,0.08344050899935355,False,5,985,Marcela,0.5070580840110779,train_0986.png,1:Marcela|train_0986.png|0.5071 || 2:Marcela|train_0138.png|0.4135 || 3:Ti|train_1791.png|0.3848,1.0,True,1,213,Alira,0.586406409740448,train_0214.png,1:Alira|train_0214.png|0.5864 || 2:Alira|train_0209.png|0.5433 || 3:Alira|train_0213.png|0.5416,0.3793012871027055,True,1,208,Alira,0.5757053660512672,train_0209.png,1:Alira|train_0209.png|0.5757 || 2:Marcela|train_0045.png|0.5138 || 3:Akaloi|train_0191.png|0.5135,0.3605555555555556,True,1,208,Alira,0.6885257250416956,train_0209.png,1:Alira|train_0209.png|0.6885 || 2:Marcela|train_0045.png|0.6350 || 3:Akaloi|train_0191.png|0.6348,0.4658119658119659,True,1,208,Alira,0.5004441142082214,train_0209.png,1:Alira|train_0209.png|0.5004 || 2:Estella|train_0022.png|0.4726 || 3:Marcela|train_0986.png|0.4270,0.39125000000000004,True,1,208,Alira,0.04547511413693428,train_0209.png,1:Alira|train_0209.png|0.0455 || 2:Estella|train_0022.png|0.0419 || 3:Marcela|train_0045.png|0.0376
422,Bororo,train_0423.png,EVA-02,0.75,0.18333333333333335,-0.5666666666666667,-0.5666666666666667,0.75,True,1,116,Bororo,0.6742130517959595,train_0117.png,1:Bororo|train_0117.png|0.6742 || 2:Ousado|train_1339.png|0.6646 || 3:Ousado|train_1338.png|0.6181,0.13443396226415094,False,4,475,Jaju,0.4726184904575348,train_0476.png,1:Jaju|train_0476.png|0.4726 || 2:Medrosa|train_1197.png|0.4258 || 3:Ti|train_0099.png|0.4249,0.027989130434782607,False,23,1429,Ousado,0.6326227784156799,train_1430.png,1:Ousado|train_1430.png|0.6326 || 2:Ousado|train_1429.png|0.6316 || 3:Bagua|train_0012.png|0.6060,0.18333333333333335,False,6,1723,Solar,0.470314191382296,train_1724.png,1:Solar|train_1724.png|0.4703 || 2:Solar|train_1725.png|0.4530 || 3:Solar|train_1723.png|0.4524,0.375,False,2,1723,Solar,0.5618996070213829,train_1724.png,1:Solar|train_1724.png|0.5619 || 2:Bororo|train_0117.png|0.5478 || 3:Solar|train_1725.png|0.5464,0.07291666666666666,False,16,1723,Solar,0.4914815425872803,train_1724.png,1:Solar|train_1724.png|0.4915 || 2:Solar|train_1723.png|0.4753 || 3:Solar|train_1747.png|0.4665,0.12142857142857143,False,10,1723,Solar,0.04245176911354065,train_1724.png,1:Solar|train_1724.png|0.0425 || 2:Solar|train_1723.png|0.0400 || 3:Solar|train_1747.png|0.0390
1473,Overa,train_1474.png,MiewID,0.9484126984126985,0.4267653642653642,-0.5216473341473342,-0.5216473341473342,0.05683573377972632,False,6,59,Medrosa,0.7707558870315552,train_0060.png,1:Medrosa|train_0060.png|0.7708 || 2:Kamaikua|train_0597.png|0.7641 || 3:Medrosa|train_1263.png|0.7631,0.9484126984126985,True,1,1514,Overa,0.7019221782684326,train_1515.png,1:Overa|train_1515.png|0.7019 || 2:Overa|train_1501.png|0.5598 || 3:Overa|train_1469.png|0.5317,0.42313664596273287,False,2,208,Alira,0.7486786842346191,train_0209.png,1:Alira|train_0209.png|0.7487 || 2:Overa|train_1515.png|0.7226 || 3:Overa|train_1469.png|0.6780,0.4267653642653642,True,1,1514,Overa,0.6649892486757807,train_1515.png,1:Overa|train_1515.png|0.6650 || 2:Overa|train_1503.png|0.5396 || 3:Medrosa|train_1184.png|0.5155,0.39121877917833797,True,1,1514,Overa,0.741650787112453,train_1515.png,1:Overa|train_1515.png|0.7417 || 2:Overa|train_1503.png|0.6434 || 3:Medrosa|train_1184.png|0.6236,0.9484126984126985,True,1,1514,Overa,0.7219802737236023,train_1515.png,1:Overa|train_1515.png|0.7220 || 2:Overa|train_1503.png|0.5615 || 3:Overa|train_1469.png|0.5542,0.8734126984126984,True,1,1514,Overa,0.04620389640331268,train_1515.png,1:Overa|train_1515.png|0.0462 || 2:Overa|train_1503.png|0.0371 || 3:Marcela|train_0138.png|0.0348
1104,Marcela,train_1105.png,MiewID,0.7746649837592584,0.28932158692856685,-0.48534339683069155,-0.48534339683069155,0.10698812417480795,False,18,515,Jaju,0.8512651920318604,train_0516.png,1:Jaju|train_0516.png|0.8513 || 2:Jaju|train_0515.png|0.8449 || 3:Jaju|train_0503.png|0.8378,0.7746649837592584,True,1,44,Marcela,0.6326876878738403,train_0045.png,1:Marcela|train_0045.png|0.6327 || 2:Marcela|train_1043.png|0.4815 || 3:Marcela|train_0979.png|0.4746,0.3141493795017686,False,2,752,Kwang,0.6974599361419678,train_0753.png,1:Kwang|train_0753.png|0.6975 || 2:Marcela|train_1010.png|0.6742 || 3:Madalena|train_0974.png|0.6640,0.28932158692856685,True,1,44,Marcela,0.5842892754692767,train_0045.png,1:Marcela|train_0045.png|0.5843 || 2:Kwang|train_0754.png|0.5392 || 3:Kwang|train_0753.png|0.5380,0.242182650106431,True,1,44,Marcela,0.6664950293370452,train_0045.png,1:Marcela|train_0045.png|0.6665 || 2:Jaju|train_0516.png|0.6464 || 3:Jaju|train_0515.png|0.6443,0.8451564182922193,True,1,44,Marcela,0.644054651260376,train_0045.png,1:Marcela|train_0045.png|0.6441 || 2:Marcela|train_1043.png|0.5295 || 3:Marcela|train_0979.png|0.5035,0.6284324931295255,True,1,44,Marcela,0.03851988539099693,train_0045.png,1:Marcela|train_0045.png|0.0385 || 2:Marcela|train_1043.png|0.0345 || 3:Marcela|train_0979.png|0.0316
1684,Saseka,train_1685.png,ConvNeXt-V2,0.5783050827168474,0.11637039369521873,-0.4619346890216287,-0.4619346890216287,0.03111369597110333,False,62,1561,Pixana,0.8023641109466553,train_1562.png,1:Pixana|train_1562.png|0.8024 || 2:Jaju|train_0568.png|0.7540 || 3:Pixana|train_1595.png|0.7537,0.36722565949988867,True,1,1661,Saseka,0.5114820599555969,train_1662.png,1:Saseka|train_1662.png|0.5115 || 2:Ipepo|train_0125.png|0.4622 || 3:Saseka|train_1650.png|0.4541,0.5783050827168474,False,2,522,Jaju,0.6027689576148987,train_0523.png,1:Jaju|train_0523.png|0.6028 || 2:Saseka|train_1662.png|0.5951 || 3:Saseka|train_1677.png|0.5814,0.11637039369521873,False,13,1608,Pollyanna,0.5011065227920521,train_1609.png,1:Pollyanna|train_1609.png|0.5011 || 2:Pollyanna|train_1612.png|0.4974 || 3:Katniss|train_0032.png|0.4956,0.07935043004807807,False,19,1594,Pixana,0.6117389045664883,train_1595.png,1:Pixana|train_1595.png|0.6117 || 2:Katniss|train_0032.png|0.6102 || 3:Pollyanna|train_1609.png|0.6036,0.2870827861592179,False,4,1611,Pollyanna,0.4937109053134918,train_1612.png,1:Pollyanna|train_1612.png|0.4937 || 2:Pollyanna|train_1611.png|0.4892 || 3:Pollyanna|train_1609.png|0.4888,0.2952739847387871,False,6,1608,Pollyanna,0.03380006179213524,train_1609.png,1:Pollyanna|train_1609.png|0.0338 || 2:Pollyanna|train_1612.png|0.0332 || 3:Pollyanna|train_1611.png|0.0330
1467,Overa,train_1468.png,MiewID,0.707936507936508,0.2564183847229824,-0.4515181232135256,-0.4515181232135256,0.09782817390392852,False,7,1194,Medrosa,0.6348584294319153,train_1195.png,1:Medrosa|train_1195.png|0.6349 || 2:Medrosa|train_1154.png|0.6294 || 3:Marcela|train_0998.png|0.6246,0.707936507936508,True,1,1501,Overa,0.5511408448219299,train_1502.png,1:Overa|train_1502.png|0.5511 || 2:Medrosa|train_0066.png|0.5500 || 3:Overa|train_1515.png|0.5477,0.17822854466690083,False,3,985,Marcela,0.6958276629447937,train_0986.png,1:Marcela|train_0986.png|0.6958 || 2:Ousado|train_1386.png|0.6902 || 3:Overa|train_1474.png|0.6765,0.2564183847229824,False,5,985,Marcela,0.47375525592805623,train_0986.png,1:Marcela|train_0986.png|0.4738 || 2:Marcela|train_0998.png|0.4713 || 3:Medrosa|train_0066.png|0.4671,0.19596074215639434,False,4,997,Marcela,0.566117547053612,train_0998.png,1:Marcela|train_0998.png|0.5661 || 2:Medrosa|train_1154.png|0.5639 || 3:Marcela|train_0986.png|0.5615,0.4799755799755799,False,2,65,Medrosa,0.5438362956047058,train_0066.png,1:Medrosa|train_0066.png|0.5438 || 2:Overa|train_1515.png|0.5353 || 3:Overa|train_1474.png|0.5228,0.41528822055137843,False,2,65,Medrosa,0.040516775101423264,train_0066.png,1:Medrosa|train_0066.png|0.0405 || 2:Overa|train_1515.png|0.0400 || 3:Medrosa|train_1154.png|0.0392
203,Alira,train_0204.png,ConvNeXt-V2,0.8055555555555555,0.35759953501888986,-0.4479560205366656,-0.4479560205366656,0.07400472999605834,False,5,190,Akaloi,0.8472580909729004,train_0191.png,1:Akaloi|train_0191.png|0.8473 || 2:Marcela|train_0045.png|0.8023 || 3:Jaju|train_0516.png|0.7899,0.18265993265993266,False,2,985,Marcela,0.4824240803718567,train_0986.png,1:Marcela|train_0986.png|0.4824 || 2:Alira|train_0209.png|0.4264 || 3:Ti|train_1791.png|0.3965,0.8055555555555555,True,1,213,Alira,0.5994212627410889,train_0214.png,1:Alira|train_0214.png|0.5994 || 2:Estella|train_0022.png|0.5805 || 3:Alira|train_0213.png|0.5558,0.35759953501888986,True,1,208,Alira,0.5651448486679238,train_0209.png,1:Alira|train_0209.png|0.5651 || 2:Estella|train_0022.png|0.5267 || 3:Akaloi|train_0191.png|0.5261,0.35065469509913955,True,1,208,Alira,0.6754765983997101,train_0209.png,1:Alira|train_0209.png|0.6755 || 2:Akaloi|train_0191.png|0.6492 || 3:Marcela|train_0045.png|0.6382,0.4230019493177388,True,1,208,Alira,0.5185290575027466,train_0209.png,1:Alira|train_0209.png|0.5185 || 2:Estella|train_0022.png|0.4998 || 3:Medrosa|train_1182.png|0.4090,0.37246216315983754,True,1,208,Alira,0.04501587152481079,train_0209.png,1:Alira|train_0209.png|0.0450 || 2:Estella|train_0022.png|0.0420 || 3:Ti|train_1791.png|0.0381
1472,Overa,train_1473.png,MiewID,0.786013986013986,0.34080403493135697,-0.445209951082629,-0.445209951082629,0.037263658610172244,False,13,59,Medrosa,0.8119540214538574,train_0060.png,1:Medrosa|train_0060.png|0.8120 || 2:Pollyanna|train_1610.png|0.7970 || 3:Pollyanna|train_1612.png|0.7821,0.786013986013986,True,1,1514,Overa,0.6358097791671753,train_1515.png,1:Overa|train_1515.png|0.6358 || 2:Overa|train_1501.png|0.4874 || 3:Overa|train_1503.png|0.4700,0.40518942018942017,False,2,208,Alira,0.7401672601699829,train_0209.png,1:Alira|train_0209.png|0.7402 || 2:Overa|train_1515.png|0.7028 || 3:Overa|train_1469.png|0.6709,0.34080403493135697,True,1,1514,Overa,0.6362225447799421,train_1515.png,1:Overa|train_1515.png|0.6362 || 2:Marcela|train_1105.png|0.5157 || 3:Overa|train_1503.png|0.5073,0.274573155216645,True,1,1514,Overa,0.7199694787433584,train_1515.png,1:Overa|train_1515.png|0.7200 || 2:Marcela|train_1105.png|0.6350 || 3:Pollyanna|train_1610.png|0.6227,0.8178571428571427,True,1,1514,Overa,0.6790031790733337,train_1515.png,1:Overa|train_1515.png|0.6790 || 2:Marcela|train_0138.png|0.5136 || 3:Overa|train_1503.png|0.5125,0.7096611721611721,True,1,1514,Overa,0.044831350445747375,train_1515.png,1:Overa|train_1515.png|0.0448 || 2:Overa|train_1503.png|0.0355 || 3:Marcela|train_0138.png|0.0341
